model_key,dim_key,q_gate,sev_sum_gate,require_rule_match,recall,acc,delta_recall_vs_nollm,delta_acc_vs_nollm,pass_acc_guard,result_csv
st31500541as,full70,0.0,0.0,0,68.33333333499999,99.79568139400001,11.527777779999994,0.10296525500001508,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q00_s00_r0_D10_H05000_i10.csv
st31500541as,full70,0.0,0.0,1,68.33333333499999,99.79568139400001,11.527777779999994,0.10296525500001508,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q00_s00_r1_D10_H05000_i10.csv
st31500541as,full70,0.0,0.8,0,68.33333333499999,99.79568139400001,11.527777779999994,0.10296525500001508,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q00_s08_r0_D10_H05000_i10.csv
st31500541as,full70,0.0,0.8,1,68.33333333499999,99.79568139400001,11.527777779999994,0.10296525500001508,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q00_s08_r1_D10_H05000_i10.csv
st31500541as,full70,0.35,0.0,0,68.33333333499999,99.79568139400001,11.527777779999994,0.10296525500001508,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q35_s00_r0_D10_H05000_i10.csv
st31500541as,full70,0.35,0.0,1,68.33333333499999,99.79568139400001,11.527777779999994,0.10296525500001508,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q35_s00_r1_D10_H05000_i10.csv
st31500541as,full70,0.35,0.8,0,68.33333333499999,99.79568139400001,11.527777779999994,0.10296525500001508,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q35_s08_r0_D10_H05000_i10.csv
st31500541as,full70,0.35,0.8,1,68.33333333499999,99.79568139400001,11.527777779999994,0.10296525500001508,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q35_s08_r1_D10_H05000_i10.csv
st31500541as,full70,0.55,0.0,0,68.33333333499999,99.79568139400001,11.527777779999994,0.10296525500001508,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q55_s00_r0_D10_H05000_i10.csv
st31500541as,full70,0.55,0.0,1,68.33333333499999,99.79568139400001,11.527777779999994,0.10296525500001508,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q55_s00_r1_D10_H05000_i10.csv
st31500541as,full70,0.55,0.8,0,68.33333333499999,99.79568139400001,11.527777779999994,0.10296525500001508,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q55_s08_r0_D10_H05000_i10.csv
st31500541as,full70,0.55,0.8,1,68.33333333499999,99.79568139400001,11.527777779999994,0.10296525500001508,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_full70_q55_s08_r1_D10_H05000_i10.csv
st31500541as,compact14,0.0,0.0,0,58.472222220999996,99.784104948,1.6666666659999976,0.09138880900000856,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact14_q00_s00_r0_D10_H05000_i10.csv
st31500541as,compact14,0.0,0.0,1,58.472222220999996,99.784104948,1.6666666659999976,0.09138880900000856,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact14_q00_s00_r1_D10_H05000_i10.csv
st31500541as,compact14,0.35,0.0,0,58.472222220999996,99.784104948,1.6666666659999976,0.09138880900000856,True,/root/autodl-tmp/StreamDFP/hi7_example/phase3_st31500541as_compact14_q35_s00_r0_D10_H05000_i10.csv
